gene,logfc,pval_adj,cluster
EPOR,2.2708926,0.9997710045927372,4
DDX52,1.1634866,0.9997710045927372,4
PSMC6,0.58442044,0.9997710045927372,4
LZIC,0.91629326,0.9997710045927372,4
DDX46,0.35343924,0.9997710045927372,4
ARSA,1.4677752,0.9997710045927372,4
FMNL2,5.9671874,0.9997710045927372,4
PRKCSH,0.4323273,0.9997710045927372,4
VAV1,1.0269922,0.9997710045927372,4
NKAP,0.777654,0.9997710045927372,4
PIN1,0.26153222,0.9997710045927372,4
SLC43A3,1.7198569,0.9997710045927372,4
SRP72,0.3207717,0.9997710045927372,4
ANXA11,0.28331667,0.9997710045927372,4
PAFAH1B2,1.1747482,0.9997710045927372,4
ZNF277,0.67817056,0.9997710045927372,4
FBXL5,0.52852815,0.9997710045927372,4
STAT1,0.3192286,0.9997710045927372,4
NBEAL2,1.155166,0.9997710045927372,4
GNPTG,0.7213415,0.9997710045927372,4
OTUD1,1.6184903,0.9997710045927372,4
ACTN4,0.8195928,0.9997710045927372,4
EMC10,0.45558557,0.9997710045927372,4
ATP6V1G1,0.3689372,0.9997710045927372,4
SLC12A9,1.2226073,0.9997710045927372,4
VKORC1,0.60996324,0.9997710045927372,4
PMF1,0.43849757,0.9997710045927372,4
CD58,0.9575815,0.9997710045927372,4
C1orf52,0.9304245,0.9997710045927372,4
DOCK8,0.4347387,0.9997710045927372,4
ZNF688,0.8612817,0.9997710045927372,4
COPS7A,1.4043531,0.9997710045927372,4
H2AFV,0.307681,0.9997710045927372,4
NBR1,0.77231336,0.9997710045927372,4
TAX1BP1,0.42916876,0.9997710045927372,4
DCTN6,0.6302521,0.9997710045927372,4
RAB20,2.2764196,0.9997710045927372,4
XPO6,1.129985,0.9997710045927372,4
RSBN1L,0.4603842,0.9997710045927372,4
NKTR,0.33217734,0.9997710045927372,4
MCRS1,0.6027432,0.9997710045927372,4
FAM173A,0.4539524,0.9997710045927372,4
EDEM2,0.8665942,0.9997710045927372,4
AFTPH,1.3747216,0.9997710045927372,4
UCKL1,1.0437083,0.9997710045927372,4
SRBD1,1.7407696,0.9997710045927372,4
AP1M1,0.8435146,0.9997710045927372,4
EIF4A3,0.49917543,0.9997710045927372,4
CISD2,0.6460188,0.9997710045927372,4
RPL8,0.17092061,0.9997710045927372,4
DCAF12,1.8240286,0.9997710045927372,4
ING2,1.1076123,0.9997710045927372,4
SIN3B,1.8323214,0.9997710045927372,4
WDR45B,0.6621394,0.9997710045927372,4
BASP1,1.7259822,0.9997710045927372,4
NEDD9,1.083437,0.9997710045927372,4
NADSYN1,1.0699595,0.9997710045927372,4
GLA,1.5248713,0.9997710045927372,4
DNAJC4,0.45047686,0.9997710045927372,4
SPNS1,0.7244951,0.9997710045927372,4
ATG12,0.48370114,0.9997710045927372,4
ARHGAP17,1.025325,0.9997710045927372,4
PTK2B,0.6063884,0.9997710045927372,4
SLC25A20,1.387494,0.9997710045927372,4
MED8,0.5879034,0.9997710045927372,4
PHTF2,1.4948633,0.9997710045927372,4
TPGS1,0.4653198,0.9997710045927372,4
ARAF,0.8129494,0.9997710045927372,4
TEN1,0.86268765,0.9997710045927372,4
FH,0.8452659,0.9997710045927372,4
SLC37A1,1.9643892,0.9997710045927372,4
HSPA6,2.1549687,0.9997710045927372,4
C8orf76,1.3114882,0.9997710045927372,4
FAR1,1.6411903,0.9997710045927372,4
BST1,0.6536008,0.9997710045927372,4
BAZ2A,0.67705333,0.9997710045927372,4
MAN2B2,1.604487,0.9997710045927372,4
ULK2,2.1090567,0.9997710045927372,4
FAM204A,0.5111678,0.9997710045927372,4
DUT,0.27152675,0.9997710045927372,4
DHRS12,1.3269557,0.9997710045927372,4
PHF11,0.33814377,0.9997710045927372,4
RFWD2,1.123309,0.9997710045927372,4
PARP9,0.67997146,0.9997710045927372,4
IFNAR1,0.77035445,0.9997710045927372,4
ARHGAP9,0.40038055,0.9997710045927372,4
HAUS7,1.4321924,0.9997710045927372,4
C1D,0.58896035,0.9997710045927372,4
TMEM80,0.9779484,0.9997710045927372,4
HIST1H2BK,0.5248461,0.9997710045927372,4
DENND3,1.392401,0.9997710045927372,4
DOK1,1.0386899,0.9997710045927372,4
SYT17,3.8045611,0.9997710045927372,4
RP11-22N19.2,2.7864583,0.9997710045927372,4
PMPCB,0.3266417,0.9997710045927372,4
RBMX2,0.71718794,0.9997710045927372,4
MRP63,0.28184336,0.9997710045927372,4
PHACTR1,1.351741,0.9997710045927372,4
REEP4,1.1369923,0.9997710045927372,4
MPHOSPH6,0.51859164,0.9997710045927372,4
SERPINB9,0.84929943,0.9997710045927372,4
SWAP70,0.95691174,0.9997710045927372,4
RABGGTB,0.62201315,0.9997710045927372,4
PHC3,0.76281124,0.9997710045927372,4
ATF6B,0.36801326,0.9997710045927372,4
SLCO3A1,1.4783994,0.9997710045927372,4
HSCB,0.9394505,0.9997710045927372,4
RGS18,1.2338858,0.9997710045927372,4
CTNNBIP1,0.75187093,0.9997710045927372,4
PRCP,0.65645725,0.9997710045927372,4
MKL1,1.3190815,0.9997710045927372,4
PITPNC1,0.50652957,0.9997710045927372,4
PROSC,0.5636979,0.9997710045927372,4
NKIRAS2,1.1908289,0.9997710045927372,4
MAP1LC3B2,1.028235,0.9997710045927372,4
RBM47,2.5973516,0.9997710045927372,4
UCP2,0.3800249,0.9997710045927372,4
RIT1,1.2771382,0.9997710045927372,4
CORO7,0.77587837,0.9997710045927372,4
SPTLC2,1.0108044,0.9997710045927372,4
SUMO1,0.25551876,0.9997710045927372,4
YIPF1,1.3089784,0.9997710045927372,4
RTCB,0.43789685,0.9997710045927372,4
RP2,1.5495889,0.9997710045927372,4
CBFA2T3,2.5082862,0.9997710045927372,4
FYB,0.30711684,0.9997710045927372,4
SPG11,1.0541095,0.9997710045927372,4
TFEB,1.2517213,0.9997710045927372,4
TBC1D22A,0.9234739,0.9997710045927372,4
HAVCR2,0.90597993,0.9997710045927372,4
SNAPC5,0.5704972,0.9997710045927372,4
SEC24B,1.2063882,0.9997710045927372,4
TMEM50A,0.28354582,0.9997710045927372,4
SPOP,0.44524843,0.9997710045927372,4
CLIP4,1.8819718,0.9997710045927372,4
REEP3,1.4531767,0.9997710045927372,4
GPR132,1.8888098,0.9997710045927372,4
BCL6,1.5930281,0.9997710045927372,4
DYNC1LI2,1.4173769,0.9997710045927372,4
C14orf159,0.882282,0.9997710045927372,4
HLA-C,0.16708578,0.9997710045927372,4
GSDMD,0.37441072,0.9997710045927372,4
DPP3,1.3779775,0.9997710045927372,4
IDNK,1.3034587,0.9997710045927372,4
RAP2C,1.2092911,0.9997710045927372,4
PCBD1,0.83952856,0.9997710045927372,4
MRPS23,0.3587252,0.9997710045927372,4
EIF4G2,0.24717505,0.9997710045927372,4
TMED7,0.9436067,0.9997710045927372,4
SYAP1,0.8754813,0.9997710045927372,4
UFC1,0.279268,0.9997710045927372,4
PDIA3,0.2587476,0.9997710045927372,4
MAPKAP1,0.9156451,0.9997710045927372,4
SMCHD1,0.2715029,0.9997710045927372,4
DRAM1,2.3994088,0.9997710045927372,4
MRPL11,0.34464866,0.9997710045927372,4
C16orf62,1.3879256,0.9997710045927372,4
NCOR2,1.4812478,0.9997710045927372,4
SRRM1,0.2599257,0.9997710045927372,4
WAC,0.49366432,0.9997710045927372,4
CTDSP1,0.47025195,0.9997710045927372,4
QKI,1.3252884,0.9997710045927372,4
NFAM1,1.7945033,0.9997710045927372,4
C3orf14,3.1098874,0.9997710045927372,4
LRP1,1.4142115,0.9997710045927372,4
MDP1,1.2233757,0.9997710045927372,4
INO80C,1.0139253,0.9997710045927372,4
AZI2,0.89086246,0.9997710045927372,4
EXOSC4,1.1990079,0.9997710045927372,4
PARP4,1.1252953,0.9997710045927372,4
FYN,0.299262,0.9997710045927372,4
MRPS28,0.8251074,0.9997710045927372,4
PRPF6,0.3956718,0.9997710045927372,4
TOR1AIP1,0.7554722,0.9997710045927372,4
EGLN1,0.98898894,0.9997710045927372,4
MRPS18B,0.35755593,0.9997710045927372,4
CCDC18,1.5067618,0.9997710045927372,4
SLC27A3,1.2708361,0.9997710045927372,4
ARHGAP29,6.7836666,0.9997710045927372,4
PHF20L1,0.6131497,0.9997710045927372,4
VPS41,1.4251968,0.9997710045927372,4
CD244,1.2561127,0.9997710045927372,4
TM9SF2,0.6887243,0.9997710045927372,4
DDB2,1.0994622,0.9997710045927372,4
MRPS5,0.45452127,0.9997710045927372,4
HP1BP3,0.40371513,0.9997710045927372,4
TSEN34,0.46318683,0.9997710045927372,4
DNAJC17,1.2522067,0.9997710045927372,4
ADM,2.7371516,0.9997710045927372,4
NUDT5,0.40395352,0.9997710045927372,4
SBF2,2.0050452,0.9997710045927372,4
RASSF4,0.9565298,0.9997710045927372,4
MNT,1.7425259,0.9997710045927372,4
SIRT5,1.3318205,0.9997710045927372,4
GMPPA,1.2024215,0.9997710045927372,4
SUGP1,1.1484209,0.9997710045927372,4
NOC2L,0.467631,0.9997710045927372,4
NFKB1,0.707744,0.9997710045927372,4
COL4A3BP,1.2015748,0.9997710045927372,4
RNF146,1.1400853,0.9997710045927372,4
MAP2K2,0.6100674,0.9997710045927372,4
SUMO2,0.3907596,0.9997710045927372,4
TSSC4,0.38354146,0.9997710045927372,4
PWWP2B,2.0654016,0.9997710045927372,4
ARMC10,0.7656327,0.9997710045927372,4
RAB1A,0.42617673,0.9997710045927372,4
FZD1,5.049222,0.9997710045927372,4
MKNK1,1.0651168,0.9997710045927372,4
SKA2,1.5452513,0.9997710045927372,4
LPCAT1,0.7710107,0.9997710045927372,4
DIAPH2,2.005122,0.9997710045927372,4
TAF11,0.57520247,0.9997710045927372,4
RPS6KA4,1.1541424,0.9997710045927372,4
MT-CO3,0.16046362,0.9997710045927372,4
CTC-378H22.1,1.8749803,0.9997710045927372,4
PARP14,0.588326,0.9997710045927372,4
RHOT2,0.6363041,0.9997710045927372,4
IL12RB1,0.6235666,0.9997710045927372,4
OGDH,0.9804321,0.9997710045927372,4
REST,0.62119067,0.9997710045927372,4
DCTN1,1.3604769,0.9997710045927372,4
RAPGEF1,1.3941832,0.9997710045927372,4
DPY30,0.3347887,0.9997710045927372,4
TMEM165,0.35266674,0.9997710045927372,4
IL10RB-AS1,2.7677531,0.9997710045927372,4
FAM126A,2.0529296,0.9997710045927372,4
PCYT1A,1.2416363,0.9997710045927372,4
SMIM14,0.40005398,0.9997710045927372,4
SYNCRIP,0.54409957,0.9997710045927372,4
RRNAD1,1.9673184,0.9997710045927372,4
SLTM,0.3294354,0.9997710045927372,4
TBRG1,0.5517611,0.9997710045927372,4
CD53,0.29909456,0.9997710045927372,4
ELOVL1,0.6633818,0.9997710045927372,4
PTPN1,0.6383431,0.9997710045927372,4
RUSC1,1.5638531,0.9997710045927372,4
C2orf49,1.2737908,0.9997710045927372,4
SYNE3,2.5976603,0.9997710045927372,4
INPP5K,0.8952186,0.9997710045927372,4
PRPF31,0.35274953,0.9997710045927372,4
ZC3H13,0.4657379,0.9997710045927372,4
SIGLEC9,2.028547,0.9997710045927372,4
MARCH5,0.67335933,0.9997710045927372,4
FLOT2,0.4238061,0.9997710045927372,4
KPNB1,0.470517,0.9997710045927372,4
MTF1,1.5674175,0.9997710045927372,4
UBE2D4,1.5155293,0.9997710045927372,4
ASAP1,1.35509,0.9997710045927372,4
FBXL15,0.40622675,0.9997710045927372,4
ODF2,1.5591071,0.9997710045927372,4
UPK3A,2.6502793,0.9997710045927372,4
GRAMD1A,0.41916198,0.9997710045927372,4
HVCN1,0.21481435,0.9997710045927372,4
FUCA1,1.2501069,0.9997710045927372,4
RBM7,0.57097965,0.9997710045927372,4
PPP2CA,0.26130375,0.9997710045927372,4
KCNMB1,2.7482398,0.9997710045927372,4
CDC5L,0.5390765,0.9997710045927372,4
TSTA3,0.47423065,0.9997710045927372,4
MCMBP,0.83402926,0.9997710045927372,4
MXD1,1.2842602,0.9997710045927372,4
ROCK1,0.21115638,0.9997710045927372,4
RARS2,1.0505029,0.9997710045927372,4
TMED2,0.2900591,0.9997710045927372,4
AAED1,0.98030794,0.9997710045927372,4
STAT5A,0.7973112,0.9997710045927372,4
CCDC109B,0.24005447,0.9997710045927372,4
TOM1,0.9302518,0.9997710045927372,4
MAP4K4,0.8719117,0.9997710045927372,4
FCHO1,1.514401,0.9997710045927372,4
RRP12,1.5625409,0.9997710045927372,4
NSFL1C,0.5064836,0.9997710045927372,4
ADPGK,0.49238977,0.9997710045927372,4
UNC50,0.69482875,0.9997710045927372,4
ZFAND3,0.9231062,0.9997710045927372,4
FAM53B,1.5316445,0.9997710045927372,4
ATP5L2,0.8398729,0.9997710045927372,4
ADAP1,1.6097047,0.9997710045927372,4
DTX3L,1.1112859,0.9997710045927372,4
HELQ,1.4116164,0.9997710045927372,4
DCXR,0.27971405,0.9997710045927372,4
GBP1,0.49284127,0.9997710045927372,4
HDAC10,0.76800853,0.9997710045927372,4
C11orf48,0.35531485,0.9997710045927372,4
PPP1CC,0.20537134,0.9997710045927372,4
DERA,0.76414806,0.9997710045927372,4
TIMM50,0.9250983,0.9997710045927372,4
HMGCL,0.89407384,0.9997710045927372,4
ABHD2,1.2418249,0.9997710045927372,4
IDH3B,0.3160406,0.9997710045927372,4
NTMT1,0.72708714,0.9997710045927372,4
EIF2A,0.2867051,0.9997710045927372,4
AGPAT3,1.5421836,0.9997710045927372,4
KDM3B,1.6574067,0.9997710045927372,4
HIGD1A,0.90578777,0.9997710045927372,4
MZT1,0.66790855,0.9997710045927372,4
SF3B2,0.28121585,0.9997710045927372,4
TIMM10,0.5212818,0.9997710045927372,4
PRKAG2,0.7742111,0.9997710045927372,4
ATG10,1.0950433,0.9997710045927372,4
YKT6,1.1183219,0.9997710045927372,4
AC093673.5,1.3568183,0.9997710045927372,4
YWHAZ,0.29871762,0.9997710045927372,4
SH3KBP1,0.32668826,0.9997710045927372,4
MRPS25,0.6057209,0.9997710045927372,4
TAGLN,3.5339522,0.9997710045927372,4
CIB1,0.3178954,0.9997710045927372,4
CCNH,0.31920546,0.9997710045927372,4
NDRG1,1.070673,0.9997710045927372,4
NDUFB10,0.2725997,0.9997710045927372,4
SURF4,0.46223426,0.9997710045927372,4
NAA38,0.34199113,0.9997710045927372,4
COQ9,1.1106976,0.9997710045927372,4
MPLKIP,0.4379045,0.9997710045927372,4
SAR1B,1.0194767,0.9997710045927372,4
ATF6,1.1616082,0.9997710045927372,4
UBR2,1.0057442,0.9997710045927372,4
CARS2,0.62140626,0.9997710045927372,4
CAPN2,0.23063926,0.9997710045927372,4
IMP3,0.30322683,0.9997710045927372,4
CNN2,0.2652706,0.9997710045927372,4
HSPA4,0.7249564,0.9997710045927372,4
P4HB,0.17808415,0.9997710045927372,4
DUS2,1.4504749,0.9997710045927372,4
NXF1,0.66578597,0.9997710045927372,4
PYGL,0.93396723,0.9997710045927372,4
PRKRIP1,0.8534615,0.9997710045927372,4
MESDC1,0.87693226,0.9997710045927372,4
DSCR3,0.7862437,0.9997710045927372,4
LENG8,0.4564951,0.9997710045927372,4
ACAA2,0.5088136,0.9997710045927372,4
SIL1,1.1777725,0.9997710045927372,4
BEST1,0.29425728,0.9997710045927372,4
RP1-241P17.4,0.33256885,0.9997710045927372,4
ESD,0.3714238,0.9997710045927372,4
COX16,0.3536438,0.9997710045927372,4
PHKB,1.0216501,0.9997710045927372,4
SFT2D2,1.2762203,0.9997710045927372,4
SMC1A,1.151172,0.9997710045927372,4
RMND5B,0.9312627,0.9997710045927372,4
CGGBP1,0.29913935,0.9997710045927372,4
DERL1,0.42990005,0.9997710045927372,4
CLEC4A,1.1877388,0.9997710045927372,4
ZNF330,0.64386994,0.9997710045927372,4
MVB12A,0.89760095,0.9997710045927372,4
CASP3,1.4592849,0.9997710045927372,4
CACUL1,0.9440796,0.9997710045927372,4
GSPT1,0.5852776,0.9997710045927372,4
METTL5,0.26411948,0.9997710045927372,4
SHMT2,0.7941563,0.9997710045927372,4
HNRNPU,0.19417448,0.9997710045927372,4
CELF1,0.50312763,0.9997710045927372,4
SUGT1,0.37468526,0.9997710045927372,4
SIPA1L1,1.1377869,0.9997710045927372,4
PRPF38A,0.32336342,0.9997710045927372,4
TPGS2,0.77463543,0.9997710045927372,4
COA4,0.45375273,0.9997710045927372,4
MRPL36,0.43004483,0.9997710045927372,4
GTF3C6,0.25751847,0.9997710045927372,4
CHRAC1,0.5837463,0.9997710045927372,4
HMGXB4,0.7413939,0.9997710045927372,4
ZDHHC4,0.71083856,0.9997710045927372,4
FAM118B,1.6222383,0.9997710045927372,4
PPP1R9B,1.2139574,0.9997710045927372,4
CLPTM1,0.70391256,0.9997710045927372,4
NR1H2,0.31119394,0.9997710045927372,4
PDE6D,0.70146537,0.9997710045927372,4
IST1,0.76789516,0.9997710045927372,4
RARS,1.003054,0.9997710045927372,4
SORT1,2.8669531,0.9997710045927372,4
ETF1,0.82768375,0.9997710045927372,4
MED19,0.9628188,0.9997710045927372,4
PCTP,1.5037625,0.9997710045927372,4
CXorf21,2.1535957,0.9997710045927372,4
TRMT1,0.5796549,0.9997710045927372,4
GTPBP1,1.0674108,0.9997710045927372,4
TMLHE,1.6433685,0.9997710045927372,4
TOMM5,0.658981,0.9997710045927372,4
SMC4,0.9084687,0.9997710045927372,4
GPR65,0.72120446,0.9997710045927372,4
KLHDC3,0.4736225,0.9997710045927372,4
RP11-1008C21.1,6.7646065,0.9997710045927372,4
RP11-81H14.2,1.5235499,0.9997710045927372,4
STX8,0.28082278,0.9997710045927372,4
MPC2,0.2524088,0.9997710045927372,4
RASGEF1B,1.2131417,0.9997710045927372,4
PINK1,1.8602661,0.9997710045927372,4
GTF2B,0.33396086,0.9997710045927372,4
GEMIN6,1.0152968,0.9997710045927372,4
SRRT,0.9096998,0.9997710045927372,4
IAH1,0.21581551,0.9997710045927372,4
ZBTB4,1.5101851,0.9997710045927372,4
PLCG2,1.1993324,0.9997710045927372,4
PCGF1,1.1520938,0.9997710045927372,4
TM2D3,0.50273466,0.9997710045927372,4
OARD1,0.47743636,0.9997710045927372,4
IMP4,0.31500337,0.9997710045927372,4
USP32,1.6390893,0.9997710045927372,4
ATP5A1,0.3082825,0.9997710045927372,4
TRIM26,1.1306231,0.9997710045927372,4
CETN2,0.7394398,0.9997710045927372,4
DCPS,0.75391847,0.9997710045927372,4
DDA1,0.40992418,0.9997710045927372,4
COMMD5,0.66230965,0.9997710045927372,4
SMARCB1,0.28376845,0.9997710045927372,4
ARID1A,0.6292635,0.9997710045927372,4
B2M,0.06587594,0.9997710045927372,4
PHC2,2.0701814,0.9997710045927372,4
JAZF1,1.3960818,0.9997710045927372,4
UNC13D,0.6515391,0.9997710045927372,4
COMMD10,0.67924505,0.9997710045927372,4
DR1,0.34854022,0.9997710045927372,4
LPCAT2,2.6953738,0.9997710045927372,4
NTHL1,1.029242,0.9997710045927372,4
ADAMTSL4,2.5960453,0.9997710045927372,4
CETP,5.048671,0.9997710045927372,4
DUSP22,0.531228,0.9997710045927372,4
FNIP2,2.0195217,0.9997710045927372,4
PRPF40A,0.30982614,0.9997710045927372,4
BBC3,0.9210739,0.9997710045927372,4
TMUB2,0.68179154,0.9997710045927372,4
ASGR1,0.45891145,0.9997710045927372,4
HIST1H2AC,0.9003729,0.9997710045927372,4
KIF5B,0.19049187,0.9997710045927372,4
EWSR1,0.26295677,0.9997710045927372,4
FAM104B,1.2920495,0.9997710045927372,4
DFFA,1.054032,0.9997710045927372,4
CCNDBP1,0.15889746,0.9997710045927372,4
ZMYND15,4.735663,0.9997710045927372,4
GFI1B,4.57615,0.9997710045927372,4
GFOD1,1.8836076,0.9997710045927372,4
TES,0.42010063,0.9997710045927372,4
DYNC1I2,0.92878187,0.9997710045927372,4
TCEA2,0.67987204,0.9997710045927372,4
NOA1,0.52745116,0.9997710045927372,4
STYXL1,1.338968,0.9997710045927372,4
MAT2B,0.25780943,0.9997710045927372,4
CANX,0.22941768,0.9997710045927372,4
SEC24D,2.7731252,0.9997710045927372,4
MRPL10,0.46783277,0.9997710045927372,4
FAM210B,1.0787368,0.9997710045927372,4
FBXO6,0.7711677,0.9997710045927372,4
DHRS7,0.20244798,0.9997710045927372,4
OSER1,0.39055192,0.9997710045927372,4
RASSF1,0.406585,0.9997710045927372,4
FCGR3B,4.7363057,0.9997710045927372,4
MANBA,1.0931797,0.9997710045927372,4
P2RX4,1.1467133,0.9997710045927372,4
VTA1,0.77298415,0.9997710045927372,4
CLNS1A,0.25740775,0.9997710045927372,4
CERS5,1.0592867,0.9997710045927372,4
MDM1,1.488949,0.9997710045927372,4
CRYL1,0.63296485,0.9997710045927372,4
ANP32A,0.17759614,0.9997710045927372,4
FXYD5,0.3745767,0.9997710045927372,4
COQ10B,0.4545445,0.9997710045927372,4
ELP3,1.187748,0.9997710045927372,4
PHB,0.1832787,0.9997710045927372,4
ERN1,0.8289917,0.9997710045927372,4
TMEM164,2.5007408,0.9997710045927372,4
URM1,0.34293732,0.9997710045927372,4
TRA2A,0.5010147,0.9997710045927372,4
ARL3,0.83784455,0.9997710045927372,4
DAPP1,0.70515865,0.9997710045927372,4
U2SURP,0.61434126,0.9997710045927372,4
CDK5RAP3,0.310575,0.9997710045927372,4
SLC50A1,0.49564695,0.9997710045927372,4
DDX42,0.90969086,0.9997710045927372,4
NFKBIL1,1.024048,0.9997710045927372,4
CAMLG,0.19833723,0.9997710045927372,4
GABBR1,1.842968,0.9997710045927372,4
EVI5,2.4505608,0.9997710045927372,4
RAB37,0.6691374,0.9997710045927372,4
C20orf201,4.3301105,0.9997710045927372,4
DDX50,0.4988715,0.9997710045927372,4
DYNC1H1,0.6185454,0.9997710045927372,4
PPP1R17,3.977865,0.9997710045927372,4
GNB4,2.2099698,0.9997710045927372,4
RBMXL1,0.8154621,0.9997710045927372,4
REL,0.30660883,0.9997710045927372,4
ATP5S,0.5661026,0.9997710045927372,4
NSL1,0.35569087,0.9997710045927372,4
JMJD6,0.52521026,0.9997710045927372,4
EIF2S3,0.22875352,0.9997710045927372,4
WDR74,0.37746757,0.9997710045927372,4
SCAMP3,0.3366449,0.9997710045927372,4
HAUS1,0.6175398,0.9997710045927372,4
SLC30A1,2.3963232,0.9997710045927372,4
TXNRD1,1.1315842,0.9997710045927372,4
BANF1,0.1712332,0.9997710045927372,4
C6orf47,0.9550641,0.9997710045927372,4
PLIN3,0.61050665,0.9997710045927372,4
DTD1,0.46767977,0.9997710045927372,4
GNA13,1.0608449,0.9997710045927372,4
MRPL16,0.32455596,0.9997710045927372,4
MED6,0.5182477,0.9997710045927372,4
AKAP17A,0.6814676,0.9997710045927372,4
SNRPB2,0.2753142,0.9997710045927372,4
RNF126,0.18793051,0.9997710045927372,4
TAPBP,0.21689156,0.9997710045927372,4
EPS8,3.8990798,0.9997710045927372,4
PTGIR,1.7348442,0.9997710045927372,4
JDP2,2.2897284,0.9997710045927372,4
ACADVL,0.3810113,0.9997710045927372,4
RUVBL2,0.6752761,0.9997710045927372,4
SART1,0.36077628,0.9997710045927372,4
TMX2,0.22711559,0.9997710045927372,4
PSMD3,0.50109935,0.9997710045927372,4
MAN2C1,1.1983896,0.9997710045927372,4
DIABLO,0.9241913,0.9997710045927372,4
CYSLTR1,0.9835131,0.9997710045927372,4
TCTA,0.98383546,0.9997710045927372,4
PGPEP1,1.1267791,0.9997710045927372,4
RHBDF2,0.93648225,0.9997710045927372,4
BCL10,0.989421,0.9997710045927372,4
PSMG2,0.29024595,0.9997710045927372,4
DHRS4L2,0.28446555,0.9997710045927372,4
SRPR,0.31615433,0.9997710045927372,4
SKIV2L,1.693201,0.9997710045927372,4
C21orf33,0.27136177,0.9997710045927372,4
CLEC11A,0.84856117,0.9997710045927372,4
CALR,0.16911368,0.9997710045927372,4
C9orf69,1.4037513,0.9997710045927372,4
RAB14,0.3155023,0.9997710045927372,4
TARS,0.81024545,0.9997710045927372,4
GMPS,0.4965772,0.9997710045927372,4
ITFG1,0.5883061,0.9997710045927372,4
SLC9A9,1.5491402,0.9997710045927372,4
DPH3,0.6124632,0.9997710045927372,4
C5orf15,0.66034454,0.9997710045927372,4
SERTAD2,1.1762301,0.9997710045927372,4
BNIP3L,0.18954208,0.9997710045927372,4
CMTM3,0.3395024,0.9997710045927372,4
APOBEC3C,0.43220624,0.9997710045927372,4
CD164,0.20926449,0.9997710045927372,4
COPS5,0.3101949,0.9997710045927372,4
MORF4L1,0.26532048,0.9997710045927372,4
CS,0.86216754,0.9997710045927372,4
IQGAP2,0.47051346,0.9997710045927372,4
TRIM25,1.1325988,0.9997710045927372,4
ADAM10,0.7816928,0.9997710045927372,4
UBA3,0.4241701,0.9997710045927372,4
ATXN2L,0.43661624,0.9997710045927372,4
SIGLEC14,2.50769,0.9997710045927372,4
RCBTB2,0.5145045,0.9997710045927372,4
NCOA3,0.71232736,0.9997710045927372,4
TLE3,1.3652364,0.9997710045927372,4
BIRC6,0.51379585,0.9997710045927372,4
RPS27L,0.24788208,0.9997710045927372,4
MFSD7,3.0473588,0.9997710045927372,4
THG1L,1.1909037,0.9997710045927372,4
SNAPC2,0.8793759,0.9997710045927372,4
KIAA0247,1.3491114,0.9997710045927372,4
RPS19BP1,0.19188169,0.9997710045927372,4
ZCCHC9,0.6436282,0.9997710045927372,4
FES,0.88220644,0.9997710045927372,4
SRGAP2,2.0707269,0.9997710045927372,4
NIN,0.87288725,0.9997710045927372,4
C22orf39,0.38502505,0.9997710045927372,4
BAZ1B,0.87295455,0.9997710045927372,4
ASCC2,0.40962708,0.9997710045927372,4
DLGAP4,0.8159714,0.9997710045927372,4
SGPL1,2.050737,0.9997710045927372,4
RAN,0.32305288,0.9997710045927372,4
TRIM33,1.0948493,0.9997710045927372,4
TRIM21,0.9467113,0.9997710045927372,4
POP7,0.36116862,0.9997710045927372,4
ANKRD11,0.55370873,0.9997710045927372,4
CDC37,0.15414831,0.9997710045927372,4
CTA-384D8.34,2.1031337,0.9997710045927372,4
C6orf1,0.3942416,0.9997710045927372,4
YIF1B,0.5548263,0.9997710045927372,4
LMO4,0.4543337,0.9997710045927372,4
GABARAPL1,0.6689009,0.9997710045927372,4
CHN2,1.9651169,0.9997710045927372,4
HAUS2,1.5056492,0.9997710045927372,4
UBE2Q1,1.6051311,0.9997710045927372,4
ERI3,0.6213173,0.9997710045927372,4
XYLT1,2.8917494,0.9997710045927372,4
TYW3,1.2676024,0.9997710045927372,4
TRIOBP,1.5771049,0.9997710045927372,4
PIK3CD,0.3251154,0.9997710045927372,4
GLRX2,1.3578129,0.9997710045927372,4
BCL2L11,1.5080451,0.9997710045927372,4
